systolic_mmhg,diastolic_mmhg,map_mmhg,respiration_bpm,r1_pi_value,r2_pi_value,r3_pr_bpm_value,r3_pi_value,r1_events,r2_events,r3_events
70,52,59,13,0.81,3.1,100.0,1.0,,,
69,52,58,13,0.81,3.1,100.0,1.1,,,
69,52,58,13,0.81,3.1,99.0,1.1,,,
70,52,59,13,0.81,3.1,99.0,1.1,,,
69,52,58,13,0.81,3.1,99.0,1.1,,,
69,52,58,13,0.81,3.1,100.0,1.1,,,
69,52,58,13,0.81,3.1,100.0,1.1,,,
70,53,59,13,0.81,3.1,100.0,1.1,,,
70,53,59,13,0.81,3.1,100.0,1.1,,,
70,53,59,13,0.81,3.1,101.0,1.1,,,
70,52,59,13,0.81,3.1,101.0,1.1,,,
69,52,58,13,0.81,3.1,101.0,1.1,,,
69,52,58,13,0.8,3.1,101.0,1.1,,,
70,52,59,13,0.8,3.1,101.0,1.1,,,
70,52,59,13,0.8,3.1,101.0,1.1,,,
70,52,59,13,0.8,3.1,101.0,1.1,,,
70,53,59,13,0.8,3.1,102.0,1.1,,,
71,53,60,13,0.81,3.1,102.0,1.1,,,
70,53,59,13,0.81,3.1,102.0,1.1,,,
71,53,60,13,0.81,3.1,102.0,1.1,,,
71,53,60,13,0.81,3.1,102.0,1.1,,,
71,53,60,13,0.81,3.1,103.0,1.0,,,
66,51,56,13,0.82,3.1,103.0,1.0,,,
66,50,55,13,0.82,3.0,104.0,1.0,,,
66,50,55,13,0.82,3.0,105.0,1.0,,,
66,51,56,13,0.82,3.0,107.0,1.0,,,
66,51,56,13,0.82,3.0,107.0,1.0,,,
67,51,57,13,0.81,3.0,107.0,1.0,,,
67,51,57,13,0.81,3.0,108.0,1.0,,,
66,51,56,13,0.81,3.0,105.0,1.0,,,
66,50,55,13,0.8,2.9,104.0,0.99,,,
66,50,56,14,0.8,2.9,103.0,0.99,,,
66,50,56,14,0.8,2.9,102.0,0.99,,,
66,50,56,14,0.8,2.9,102.0,0.99,,,
66,51,56,14,0.79,2.9,101.0,1.0,,,
66,50,56,14,0.79,2.9,100.0,0.99,,,
66,50,55,14,0.79,2.9,99.0,0.99,,,
65,50,55,14,0.78,2.9,99.0,0.99,,,
65,50,55,14,0.78,2.9,99.0,0.98,,,
66,50,55,14,0.78,2.9,99.0,0.98,,,
66,51,56,14,0.78,2.9,99.0,0.98,,,
67,51,56,13,0.78,2.9,99.0,0.97,,,
67,51,56,13,0.78,2.9,100.0,0.97,,,
66,51,56,13,0.77,2.9,99.0,0.97,,,
66,51,56,13,0.77,2.9,99.0,0.97,,,
66,51,56,13,0.76,2.9,98.0,0.95,,,
66,50,55,13,0.76,2.8,98.0,0.94,,,
66,50,55,13,0.75,2.8,98.0,0.92,,,
66,50,55,13,0.75,2.8,98.0,0.9,,,
66,51,56,13,0.74,2.8,99.0,0.9,,,
66,51,56,13,0.74,2.8,99.0,0.88,,,
67,51,56,13,0.73,2.8,99.0,0.86,,,
66,51,56,13,0.73,2.7,98.0,0.86,,,
66,51,56,13,0.72,2.7,98.0,0.84,,,
66,51,56,13,0.72,2.7,99.0,0.84,,,
66,51,56,13,0.71,2.7,98.0,0.83,,,
67,51,56,13,0.71,2.7,99.0,0.83,,,
67,51,56,13,0.71,2.7,99.0,0.82,,,
66,51,56,13,0.7,2.7,99.0,0.81,,,
66,51,56,13,0.7,2.7,98.0,0.81,,,
66,51,56,13,0.69,2.6,98.0,0.8,,,
66,50,55,13,0.68,2.6,99.0,0.8,,,
66,50,55,13,0.68,2.6,98.0,0.8,,,
66,50,55,13,0.68,2.6,99.0,0.79,,,
67,51,56,13,0.68,2.6,98.0,0.79,,,
68,52,58,13,0.68,2.6,98.0,0.79,,,
68,52,58,13,0.68,2.6,98.0,0.79,,,
68,52,57,13,0.68,2.6,98.0,0.79,,,
68,51,57,13,0.67,2.6,98.0,0.79,,,
68,51,57,13,0.67,2.6,98.0,0.79,,,
68,51,57,13,0.67,2.6,98.0,0.79,,,
68,52,58,13,0.67,2.6,97.0,0.79,,,
68,52,58,13,0.67,2.6,97.0,0.79,,,
67,51,56,13,0.68,2.6,97.0,0.79,,,
67,51,56,13,0.68,2.6,97.0,0.79,,,
67,51,56,13,0.68,2.6,98.0,0.79,,,
67,51,56,13,0.68,2.6,98.0,0.79,,,
67,51,56,13,0.68,2.6,98.0,0.79,,,
68,51,57,13,0.69,2.6,97.0,0.79,,,
68,51,57,13,0.69,2.6,97.0,0.79,,,
67,51,56,13,0.69,2.6,97.0,0.79,,,
67,51,56,13,0.69,2.6,97.0,0.79,,,
66,51,56,13,0.69,2.6,96.0,0.79,,,
67,51,56,13,0.7,2.6,96.0,0.79,,,
68,51,57,13,0.7,2.7,97.0,0.79,,,
68,52,57,13,0.7,2.7,97.0,0.79,,,
68,52,58,13,0.7,2.7,97.0,0.79,,,
69,52,58,13,0.7,2.7,97.0,0.79,,,
68,52,58,13,0.7,2.7,97.0,0.79,,,
68,51,57,13,0.7,2.7,97.0,0.8,,,
68,51,57,13,0.7,2.7,97.0,0.8,,,
72,53,60,13,0.7,2.7,97.0,0.81,,,
71,53,59,13,0.7,2.7,97.0,0.81,,,
70,53,59,13,0.71,2.7,97.0,0.81,,,
71,53,59,13,0.71,2.7,97.0,0.82,,,
71,53,59,13,0.7,2.7,97.0,0.82,,,
71,53,59,13,0.7,2.7,96.0,0.82,,,
72,54,60,13,0.7,2.7,96.0,0.82,,,
72,54,60,13,0.7,2.7,96.0,0.82,,,
71,53,59,13,0.7,2.7,96.0,0.83,,,
71,53,59,13,0.71,2.7,95.0,0.83,,,
71,53,59,13,0.71,2.7,95.0,0.83,,,
70,53,59,13,0.71,2.7,95.0,0.83,,,
70,53,59,13,0.71,2.7,95.0,0.84,,,
69,52,58,13,0.71,2.7,95.0,0.84,,,
69,52,58,13,0.72,2.7,95.0,0.84,,,
69,52,58,13,0.72,2.7,95.0,0.85,,,
72,54,60,13,0.72,2.8,95.0,0.85,,,
72,54,60,13,0.73,2.8,95.0,0.85,,,
72,54,60,13,0.73,2.8,94.0,0.85,,,
72,53,60,13,0.73,2.8,94.0,0.85,,,
71,53,59,13,0.73,2.9,95.0,0.85,,,
71,53,59,13,0.73,2.9,95.0,0.85,,,
71,53,59,15,0.73,2.9,96.0,0.85,,,
70,52,58,15,0.73,2.9,97.0,0.85,,,
71,53,59,15,0.73,2.9,97.0,0.85,,,
71,53,59,16,0.73,2.9,97.0,0.85,,,
71,53,59,16,0.73,2.9,97.0,0.85,,,
71,53,59,16,0.73,2.8,96.0,0.84,,,
71,53,59,16,0.73,2.8,96.0,0.84,,,
71,53,59,16,0.73,2.8,96.0,0.84,,,
70,53,59,16,0.73,2.8,96.0,0.84,,,
71,53,59,16,0.73,2.8,96.0,0.84,,,
70,53,59,13,0.73,2.8,96.0,0.84,,,
70,52,58,13,0.73,2.8,96.0,0.84,,,
70,53,59,13,0.73,2.8,96.0,0.84,,,
70,53,59,13,0.73,2.8,96.0,0.84,,,
72,53,60,13,0.73,2.8,96.0,0.84,,,
70,53,59,13,0.73,2.8,96.0,0.84,,,
72,53,60,13,0.73,2.8,96.0,0.85,,,
70,53,59,13,0.74,2.8,96.0,0.85,,,
70,52,58,13,0.74,2.8,95.0,0.85,,,
71,53,59,13,0.74,2.8,95.0,0.86,,,
72,53,60,13,0.74,2.9,95.0,0.86,,,
72,54,60,13,0.75,2.9,95.0,0.86,,,
72,53,60,13,0.75,2.9,96.0,0.86,,,
71,53,59,13,0.75,2.9,96.0,0.86,,,
71,53,59,13,0.76,2.9,97.0,0.86,,,
69,52,58,13,0.76,2.9,97.0,0.86,,,
68,51,56,13,0.76,2.9,97.0,0.87,,,
67,51,56,13,0.76,2.9,97.0,0.87,,,
67,51,56,13,0.77,2.9,97.0,0.87,,,
66,50,55,13,0.77,2.9,97.0,0.86,,,
66,50,55,13,0.77,2.9,97.0,0.86,,,
66,50,55,13,0.77,2.9,97.0,0.86,,,
66,50,55,12,0.77,2.9,96.0,0.86,,,
66,50,55,12,0.77,2.9,96.0,0.86,,,
65,50,55,12,0.77,2.9,97.0,0.86,,,
65,50,55,12,0.77,2.9,101.0,0.86,,,
65,50,55,12,0.77,2.9,101.0,0.86,,,
64,50,55,11,0.77,3.0,101.0,0.86,,,
66,50,56,12,0.77,3.0,101.0,0.86,,,
66,50,55,12,0.77,3.0,101.0,0.86,,,
66,50,55,12,0.78,3.0,101.0,0.86,,,
66,50,55,13,0.78,3.0,97.0,0.86,,,
65,50,55,13,0.78,3.0,97.0,0.86,,,
65,50,55,13,0.78,3.0,97.0,0.86,,,
65,50,55,14,0.78,3.0,97.0,0.86,,,
67,51,56,14,0.78,3.0,97.0,0.86,,,
66,50,55,14,0.78,3.0,97.0,0.85,,,
67,51,56,14,0.78,3.0,96.0,0.85,,,
67,51,56,14,0.78,3.0,96.0,0.85,,,
66,50,55,14,0.78,3.0,96.0,0.84,,,
67,51,56,14,0.79,3.0,97.0,0.84,,,
67,51,56,14,0.79,3.0,97.0,0.83,,,
66,50,55,14,0.79,3.0,97.0,0.83,,,
66,51,56,14,0.79,3.0,96.0,0.83,,,
67,51,56,14,0.79,3.0,96.0,0.83,,,
66,51,56,14,0.79,3.0,96.0,0.83,,,
66,51,56,14,0.79,3.0,97.0,0.83,,,
67,51,56,14,0.78,3.0,98.0,0.83,,,
68,52,57,14,0.78,3.0,98.0,0.83,,,
68,52,57,14,0.78,3.0,99.0,0.84,,,
68,52,57,14,0.78,3.0,99.0,0.84,,,
68,51,57,14,0.78,3.0,98.0,0.84,,,
68,52,57,14,0.77,3.0,98.0,0.84,,,
68,52,57,14,0.77,3.0,97.0,0.84,,,
68,52,57,14,0.77,3.0,97.0,0.85,,,
69,52,58,14,0.77,3.0,96.0,0.85,,,
68,51,57,14,0.77,3.0,96.0,0.85,,,
67,51,56,15,0.77,3.0,96.0,0.85,,,
68,51,57,15,0.78,3.0,96.0,0.86,,,
68,51,57,15,0.79,3.0,96.0,0.86,,,
69,52,58,15,0.79,3.0,97.0,0.86,,,
68,52,57,15,0.79,3.0,98.0,0.87,,,
70,53,59,15,0.8,3.0,99.0,0.87,,,
70,52,58,14,0.8,3.0,100.0,0.87,,,
69,52,58,14,0.8,3.1,99.0,0.87,,,
68,52,58,14,0.8,3.1,99.0,0.87,,,
68,52,58,14,0.8,3.1,98.0,0.87,,,
68,51,57,14,0.8,3.1,98.0,0.87,,,
69,52,58,14,0.8,3.1,98.0,0.87,,,
68,52,57,14,0.81,3.1,97.0,0.87,,,
67,51,56,14,0.81,3.1,97.0,0.87,,,
68,52,57,14,0.81,3.1,96.0,0.87,,,
69,52,58,14,0.81,3.1,95.0,0.87,,,
67,51,56,14,0.81,3.1,95.0,0.87,,,
67,51,56,14,0.81,3.1,95.0,0.87,,,
68,51,57,14,0.81,3.1,95.0,0.87,,,
68,52,58,14,0.82,3.1,95.0,0.87,,,
70,52,58,14,0.82,3.2,95.0,0.87,,,
68,52,57,14,0.83,3.2,96.0,0.87,,,
69,52,58,14,0.83,3.2,97.0,0.87,,,
69,52,58,14,0.84,3.2,98.0,0.88,,,
70,53,59,14,0.84,3.2,98.0,0.88,,,
70,52,58,14,0.84,3.2,99.0,0.89,,,
70,53,59,14,0.84,3.2,100.0,0.89,,,
68,52,57,14,0.84,3.2,99.0,0.89,,,
68,52,57,14,0.84,3.2,99.0,0.89,,,
68,52,57,14,0.84,3.2,98.0,0.89,,,
69,52,58,14,0.83,3.2,98.0,0.88,,,
69,52,58,14,0.83,3.2,98.0,0.88,,,
70,52,58,14,0.82,3.1,98.0,0.89,,,
70,53,59,14,0.82,3.1,98.0,0.89,,,
70,53,59,14,0.82,3.1,99.0,0.89,,,
70,53,59,14,0.82,3.1,99.0,0.89,,,
70,53,59,14,0.82,3.1,100.0,0.89,,,
72,53,60,14,0.82,3.1,99.0,0.89,,,
72,53,60,14,0.82,3.1,99.0,0.89,,,
69,52,58,14,0.82,3.1,99.0,0.89,,,
70,52,58,14,0.82,3.1,98.0,0.9,,,
69,52,58,14,0.82,3.1,97.0,0.9,,,
69,52,58,14,0.83,3.1,96.0,0.9,,,
70,52,58,14,0.83,3.1,96.0,0.9,,,
70,53,59,14,0.83,3.2,95.0,0.9,,,
70,52,58,14,0.84,3.2,95.0,0.9,,,
70,52,58,14,0.84,3.2,96.0,0.9,,,
69,52,58,14,0.84,3.2,97.0,0.91,,,
69,52,58,14,0.84,3.2,97.0,0.91,,,
70,52,58,14,0.84,3.2,98.0,0.91,,,
70,52,58,14,0.84,3.2,98.0,0.91,,,
70,53,59,14,0.85,3.2,99.0,0.91,,,
71,53,59,14,0.85,3.2,100.0,0.91,,,
65,50,55,14,0.85,3.2,101.0,0.91,,,
65,50,55,14,0.85,3.2,101.0,0.91,,,
65,50,55,14,0.85,3.2,100.0,0.91,,,
65,50,55,14,0.84,3.2,100.0,0.91,,,
65,50,55,14,0.84,3.1,100.0,0.91,,,
65,50,55,14,0.83,3.1,100.0,0.9,,,
65,50,55,14,0.83,3.1,101.0,0.9,,,
65,50,55,14,0.82,3.1,101.0,0.89,,,
65,50,55,14,0.82,3.1,102.0,0.89,,,
66,50,55,14,0.82,3.1,102.0,0.89,,,
65,50,55,14,0.81,3.1,102.0,0.89,,,
64,50,54,14,0.81,3.1,101.0,0.89,,,
64,50,54,14,0.81,3.1,107.0,0.89,,,
64,50,54,14,0.81,3.1,108.0,0.89,,,
64,50,54,14,0.81,3.1,103.0,0.89,,,
64,50,54,14,0.81,3.1,103.0,0.89,,,
64,50,54,14,0.82,3.1,102.0,0.89,,,
64,50,54,14,0.82,3.0,101.0,0.9,,,
64,50,54,14,0.82,3.0,101.0,0.91,,,
64,50,54,14,0.83,3.0,100.0,0.92,,,
64,49,54,14,0.83,3.0,99.0,0.93,,,
63,49,53,14,0.84,3.0,98.0,0.93,,,
64,49,54,14,0.84,3.0,98.0,0.94,,,
64,49,54,14,0.85,3.0,98.0,0.94,,,
64,49,54,14,0.85,3.0,97.0,0.94,,,
64,50,54,14,0.86,3.1,97.0,0.95,,,
64,49,54,14,0.86,3.1,97.0,0.95,,,
64,49,54,14,0.86,3.1,97.0,0.95,,,
63,49,53,14,0.86,3.1,99.0,0.95,,,
63,49,53,14,0.86,3.1,99.0,0.95,,,
64,49,54,14,0.86,3.1,100.0,0.95,,,
64,50,54,14,0.86,3.1,100.0,0.94,,,
64,50,54,15,0.86,3.1,100.0,0.94,,,
64,50,54,15,0.86,3.1,100.0,0.94,,,
65,50,55,15,0.85,3.1,100.0,0.94,,,
65,50,55,15,0.85,3.1,100.0,0.93,,,
65,50,55,15,0.84,3.1,100.0,0.93,,,
65,50,55,15,0.84,3.1,101.0,0.93,,,
66,50,55,15,0.83,3.1,101.0,0.93,,,
66,50,55,15,0.83,3.1,101.0,0.93,,,
66,51,56,15,0.83,3.1,101.0,0.92,,,
66,50,55,15,0.82,3.0,101.0,0.92,,,
66,50,55,15,0.82,3.0,100.0,0.92,,,
66,51,56,15,0.82,3.0,101.0,0.92,,,
67,51,56,15,0.82,3.0,101.0,0.92,,,
67,51,56,15,0.82,3.0,101.0,0.92,,,
67,51,56,15,0.82,3.0,101.0,0.92,,,
66,51,56,14,0.82,3.0,101.0,0.92,,,
67,51,56,14,0.82,3.1,101.0,0.92,,,
67,51,56,14,0.82,3.1,101.0,0.92,,,
66,51,56,14,0.82,3.1,101.0,0.92,,,
66,51,56,14,0.82,3.1,101.0,0.92,,,
66,50,55,14,0.82,3.1,101.0,0.92,,,
66,50,55,14,0.83,3.1,101.0,0.92,,,
65,50,55,14,0.83,3.1,101.0,0.92,,,
66,51,56,14,0.83,3.1,102.0,0.92,,,
67,51,56,14,0.83,3.1,102.0,0.92,,,
66,51,56,14,0.83,3.1,102.0,0.92,,,
65,50,55,14,0.83,3.1,102.0,0.92,,,
66,50,55,14,0.82,3.1,102.0,0.92,,,
65,50,55,14,0.82,3.1,102.0,0.92,,,
64,50,55,14,0.82,3.1,102.0,0.92,,,
66,50,55,14,0.82,3.1,101.0,0.93,,,
66,50,55,14,0.81,3.1,101.0,0.93,,,
66,51,56,14,0.81,3.1,101.0,0.93,,,
66,50,55,14,0.81,3.1,100.0,0.93,,,
66,50,55,14,0.81,3.1,101.0,0.94,,,
67,51,56,14,0.8,3.1,100.0,0.94,,,
67,51,56,14,0.8,3.1,100.0,0.95,,,
67,51,56,14,0.8,3.1,100.0,0.95,,,
67,51,56,14,0.8,3.0,99.0,0.95,,,
67,51,56,14,0.8,3.0,99.0,0.95,,,
67,51,56,14,0.8,3.0,98.0,0.95,,,
66,51,56,14,0.8,3.0,98.0,0.96,,,
65,50,55,14,0.81,3.0,98.0,0.96,,,
66,51,56,14,0.81,3.0,98.0,0.96,,,
67,51,56,14,0.81,3.0,99.0,0.96,,,
68,51,57,14,0.82,3.0,100.0,0.96,,,
67,51,56,14,0.82,3.0,100.0,0.96,,,
67,51,56,14,0.82,3.0,100.0,0.97,,,
67,51,56,14,0.82,3.0,100.0,0.97,,,
68,51,57,14,0.82,3.0,100.0,0.97,,,
68,51,57,14,0.83,3.0,99.0,0.98,,,
68,51,57,14,0.83,3.0,99.0,0.98,,,
68,51,57,14,0.83,3.0,99.0,0.98,,,
68,52,57,14,0.83,3.0,100.0,0.99,,,
68,51,57,14,0.83,3.0,100.0,0.99,,,
69,52,58,14,0.83,3.0,99.0,0.99,,,
68,52,57,14,0.83,3.0,99.0,0.99,,,
68,51,56,14,0.83,3.0,99.0,0.99,,,
68,51,56,14,0.83,3.0,99.0,0.99,,,
68,51,56,14,0.83,3.0,99.0,0.99,,,
68,51,56,14,0.83,3.0,101.0,0.98,,,
68,51,56,14,0.83,3.0,101.0,0.98,,,
67,51,56,14,0.83,3.0,101.0,0.97,,,
63,49,53,14,0.83,3.0,101.0,0.96,,,
62,49,53,14,0.83,3.0,101.0,0.96,,,
62,49,53,14,0.83,2.9,101.0,0.96,,,
62,49,53,14,0.83,2.9,100.0,0.95,,,
62,49,53,14,0.83,2.9,100.0,0.95,,,
62,49,53,14,0.83,2.9,100.0,0.94,,,
62,48,52,14,0.83,2.9,100.0,0.94,,,
62,48,52,14,0.83,2.9,101.0,0.94,,,
62,49,53,14,0.83,2.9,101.0,0.94,,,
63,49,53,14,0.83,2.9,101.0,0.94,,,
62,49,53,14,0.83,2.9,100.0,0.94,,,
63,49,53,14,0.83,2.9,100.0,0.94,,,
62,49,53,14,0.83,2.9,100.0,0.95,,,
62,49,53,14,0.83,2.9,100.0,0.95,,,
62,49,53,14,0.83,2.9,100.0,0.96,,,
62,49,53,14,0.83,2.9,101.0,0.96,,,
62,49,53,14,0.83,2.9,101.0,0.96,,,
62,49,53,14,0.83,2.9,102.0,0.96,,,
62,49,53,14,0.83,2.9,102.0,0.96,,,
62,49,53,14,0.83,2.9,102.0,0.96,,,
62,49,53,14,0.83,2.9,101.0,0.96,,,
62,48,52,14,0.83,2.9,101.0,0.96,,,
62,48,52,14,0.83,2.9,102.0,0.96,,,
62,49,53,14,0.83,2.9,102.0,0.96,,,
62,49,53,14,0.83,2.9,102.0,0.96,,,
63,49,53,14,0.83,2.9,102.0,0.96,,,
64,50,54,14,0.83,2.9,101.0,0.95,,,
63,49,53,14,0.83,2.9,101.0,0.95,,,
64,49,54,14,0.83,2.9,101.0,0.95,,,
64,49,54,14,0.83,2.9,102.0,0.95,,,
63,49,53,14,0.83,2.9,102.0,0.95,,,
63,49,53,14,0.83,2.9,103.0,0.94,,,
63,49,53,14,0.83,2.9,104.0,0.94,,,
64,49,54,14,0.83,2.9,105.0,0.93,,,
64,49,54,14,0.83,2.9,104.0,0.93,,,
64,49,54,14,0.82,2.9,104.0,0.93,,,
64,49,54,14,0.82,2.9,104.0,0.92,,,
64,49,54,14,0.82,2.9,104.0,0.92,,,
64,49,54,14,0.82,2.9,104.0,0.92,,,
64,50,54,14,0.82,2.9,104.0,0.92,,,
64,49,54,14,0.82,2.9,103.0,0.92,,,
64,49,54,14,0.81,2.9,103.0,0.92,,,
64,49,54,14,0.81,2.9,101.0,0.92,,,
63,49,53,14,0.81,2.9,101.0,0.92,,,
63,49,53,14,0.81,2.9,100.0,0.92,,,
63,49,53,14,0.81,2.9,100.0,0.93,,,
64,49,54,14,0.81,2.9,100.0,0.93,,,
64,50,55,14,0.82,2.9,100.0,0.94,,,
66,51,56,14,0.82,2.9,99.0,0.94,,,
66,51,56,14,0.82,2.9,99.0,0.94,,,
66,50,55,14,0.82,2.9,99.0,0.95,,,
66,50,55,14,0.82,2.9,100.0,0.95,,,
66,51,56,14,0.82,2.9,100.0,0.96,,,
66,50,55,14,0.83,2.9,99.0,0.96,,,
65,50,55,14,0.83,2.9,99.0,0.97,,,
65,50,55,14,0.83,2.9,99.0,0.97,,,
65,50,55,14,0.83,2.9,98.0,0.97,,,
66,50,55,14,0.83,2.9,98.0,0.98,,,
66,51,56,14,0.84,2.9,98.0,0.98,,,
66,51,56,14,0.83,2.9,98.0,0.98,,,
65,50,55,14,0.83,2.9,98.0,0.98,,,
63,49,53,15,0.83,2.9,98.0,0.98,,,
67,51,56,15,0.83,2.9,98.0,0.99,,,
67,51,56,15,0.84,2.9,98.0,0.99,,,
67,51,56,15,0.84,2.9,99.0,1.0,,,
67,51,56,15,0.83,2.9,99.0,1.0,,,
67,51,56,15,0.83,2.9,100.0,1.0,,,
67,51,56,15,0.83,2.9,100.0,1.0,,,
67,51,56,15,0.83,2.9,100.0,1.0,,,
66,51,56,15,0.83,2.8,100.0,1.0,,,
66,51,56,15,0.83,2.8,100.0,1.0,,,
65,50,55,15,0.83,2.8,100.0,1.0,,,
65,50,55,14,0.82,2.8,100.0,1.0,,,
65,50,55,14,0.82,2.8,100.0,1.0,,,
65,50,55,14,0.82,2.8,99.0,1.0,,,
65,50,55,14,0.82,2.8,100.0,1.0,,,
66,51,56,14,0.82,2.8,101.0,1.0,,,
67,51,56,14,0.82,2.8,103.0,1.0,,,
66,51,56,14,0.82,2.8,104.0,1.0,,,
66,51,56,14,0.82,2.8,104.0,1.0,,,
67,51,56,14,0.82,2.8,104.0,1.0,,,
67,51,56,14,0.82,2.8,103.0,1.0,,,
67,51,56,14,0.81,2.8,103.0,1.0,,,
67,51,56,14,0.81,2.8,103.0,1.0,,,
67,51,56,14,0.81,2.8,103.0,1.0,,,
66,51,56,14,0.81,2.8,103.0,1.0,,,
66,51,56,14,0.81,2.8,103.0,0.99,,,
66,51,56,14,0.81,2.8,103.0,0.99,,,
66,51,56,14,0.81,2.8,102.0,0.98,,,
66,51,56,14,0.81,2.8,102.0,0.98,,,
66,51,56,14,0.81,2.8,102.0,0.97,,,
67,51,56,14,0.81,2.8,102.0,0.97,,,
67,51,56,14,0.81,2.8,102.0,0.97,,,
66,51,56,14,0.81,2.8,102.0,0.97,,,
66,51,56,14,0.81,2.8,101.0,0.97,,,
66,51,56,14,0.81,2.8,101.0,0.97,,,
66,51,56,14,0.81,2.8,101.0,0.97,,,
66,51,56,14,0.81,2.8,101.0,0.97,,,
66,51,56,14,0.81,2.8,102.0,0.97,,,
66,51,56,14,0.81,2.8,103.0,0.97,,,
66,51,56,14,0.81,2.8,103.0,0.97,,,
66,51,56,14,0.81,2.8,103.0,0.97,,,
66,51,56,14,0.81,2.8,102.0,0.97,,,
66,51,56,14,0.81,2.8,101.0,0.98,,,
66,51,56,14,0.81,2.8,101.0,0.98,,,
66,51,56,14,0.81,2.8,101.0,0.98,,,
67,51,56,14,0.81,2.8,101.0,0.98,,,
67,51,56,14,0.81,2.8,102.0,0.98,,,
67,51,56,14,0.8,2.8,101.0,0.98,,,
67,51,56,14,0.8,2.8,101.0,0.98,,,
66,51,56,14,0.8,2.8,101.0,0.99,,,
66,51,56,14,0.8,2.8,100.0,0.99,,,
66,51,56,14,0.8,2.8,100.0,0.99,,,
66,50,55,14,0.8,2.8,100.0,1.0,,,
63,49,53,14,0.8,2.8,100.0,1.0,,,
62,49,53,14,0.8,2.8,99.0,1.0,,,
62,49,53,14,0.8,2.8,99.0,1.0,,,
62,49,53,14,0.82,2.8,97.0,1.0,,,
61,48,52,14,0.82,2.8,97.0,1.1,,,
61,48,52,14,0.83,2.8,97.0,1.1,,,
62,48,52,14,0.83,2.8,98.0,1.1,,,
62,48,52,14,0.83,2.8,98.0,1.1,,,
62,48,52,14,0.83,2.8,98.0,1.1,,,
62,49,53,14,0.83,2.8,98.0,1.1,,,
62,49,53,14,0.83,2.8,98.0,1.1,,,
65,50,55,14,0.83,2.8,98.0,1.1,,,
65,50,55,14,0.83,2.8,98.0,1.1,,,
65,50,55,14,0.83,2.8,98.0,1.1,,,
65,50,55,14,0.83,2.8,98.0,1.1,,,
65,50,55,14,0.83,2.8,98.0,1.1,,,
64,49,54,14,0.83,2.8,98.0,1.1,,,
64,49,54,14,0.83,2.8,98.0,1.1,,,
64,49,54,14,0.83,2.8,98.0,1.1,,,
64,49,54,14,0.83,2.8,98.0,1.1,,,
64,49,54,14,0.83,2.8,98.0,1.1,,,
64,49,54,14,0.83,2.8,97.0,1.1,,,
64,49,54,14,0.83,2.7,97.0,1.1,,,
64,49,54,14,0.83,2.7,97.0,1.1,,,
66,51,56,14,0.83,2.7,97.0,1.1,,,
68,51,56,14,0.83,2.7,97.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
68,52,57,14,0.83,2.7,98.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,56,14,0.83,2.7,98.0,1.1,,,
67,51,56,14,0.83,2.7,98.0,1.1,,,
66,51,56,14,0.83,2.7,98.0,1.1,,,
67,51,56,14,0.83,2.7,98.0,1.1,,,
67,51,56,14,0.83,2.7,98.0,1.1,,,
67,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,57,14,0.83,2.7,98.0,1.1,,,
68,52,57,14,0.83,2.7,98.0,1.1,,,
67,51,56,14,0.83,2.7,98.0,1.1,,,
68,51,57,14,0.83,2.7,98.0,1.1,,,
68,52,57,14,0.83,2.7,98.0,1.1,,,
69,52,58,14,0.83,2.7,98.0,1.1,,,
68,51,57,14,0.83,2.7,98.0,1.1,,,
68,52,57,14,0.83,2.7,99.0,1.1,,,
68,52,57,14,0.83,2.7,99.0,1.1,,,
69,52,58,14,0.83,2.7,99.0,1.1,,,
69,52,58,14,0.83,2.7,99.0,1.1,,,
70,52,58,14,0.83,2.7,99.0,1.1,,,
70,53,59,14,0.83,2.7,99.0,1.1,,,
70,52,58,14,0.83,2.7,99.0,1.1,,,
69,52,58,14,0.83,2.7,99.0,1.1,,,
69,52,58,14,0.83,2.7,99.0,1.1,,,
68,52,57,14,0.83,2.7,99.0,1.1,,,
68,52,57,14,0.83,2.7,99.0,1.1,,,
68,52,57,14,0.83,2.7,99.0,1.1,,,
69,52,58,14,0.84,2.7,99.0,1.1,,,
69,52,58,14,0.84,2.7,99.0,1.1,,,
69,52,58,14,0.84,2.7,98.0,1.1,,,
69,52,58,14,0.84,2.7,99.0,1.1,,,
68,52,57,14,0.84,2.7,98.0,1.1,,,
68,51,57,14,0.84,2.7,98.0,1.1,,,
69,52,58,14,0.84,2.7,98.0,1.1,,,
69,52,58,14,0.84,2.7,98.0,1.1,,,
70,52,58,14,0.84,2.7,99.0,1.1,,,
71,53,59,14,0.84,2.7,100.0,1.1,,,
71,53,59,14,0.84,2.7,100.0,1.1,,,
71,53,59,14,0.84,2.7,100.0,1.1,,,
71,53,59,14,0.84,2.7,101.0,1.1,,,
